渠道,库存编码,产品名称,品牌,分类,原始价格,原始币种,美元价格,人民币价格,重量(克),规格,是否有货,库存数量,成分,切工,劲道,口味,商品链接,原始ID,产品大类
ribenyan,,好彩/LuckyStrike Tropical Boost Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,415,雪茄
ribenyan,,好彩/LuckyStrike Berry Boost Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,417,雪茄
ribenyan,,好彩/LuckyStrike Rich Tobacco Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,420,雪茄
ribenyan,,好彩/LuckyStrike Dark Tobacco Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,412,雪茄
ribenyan,,好彩/LuckyStrike Dark Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,413,雪茄
ribenyan,,好彩/LuckyStrike Berry Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,418,雪茄
ribenyan,,好彩/LuckyStrike Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,419,雪茄
ribenyan,,好彩/LuckyStrike Tropical Switch Hyper专用,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,414,雪茄
ribenyan,,好彩/LuckyStrike Berry Switch Hyper专用,LuckyStrike/好彩,雪茄,480.0,JPY,3.3103,22.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3,416,雪茄
ribenyan,,梅比乌斯/MEVIUS 蓝莓爆珠 Berry Option Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,378,雪茄
ribenyan,,梅比乌斯/MEVIUS 黑薄荷 Black Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,376,雪茄
ribenyan,,梅比乌斯/MEVIUS 苹果爆珠 Apple Option Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,369,雪茄
ribenyan,,梅比乌斯/MEVIUS 浓香原味 Aroma Rich Regular Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,370,雪茄
ribenyan,,梅比乌斯/MEVIUS 柠檬爆珠 Citrus Option Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,372,雪茄
ribenyan,,梅比乌斯/MEVIUS 淡原味 Smooth Regular Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,374,雪茄
ribenyan,,梅比乌斯/MEVIUS 浓原味 Deep Regular Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,375,雪茄
ribenyan,,梅比乌斯/MEVIUS 麝香葡萄爆珠 Muscat Option Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,379,雪茄
ribenyan,,梅比乌斯/MEVIUS 梨爆珠 Pear Option Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,377,雪茄
ribenyan,,梅比乌斯/MEVIUS 混合薄荷 Mix Mint Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,380,雪茄
ribenyan,,梅比乌斯/MEVIUS 淡薄荷 Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,371,雪茄
ribenyan,,梅比乌斯/MEVIUS 浓薄荷 Sharp Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,550.0,JPY,3.7931,25.74,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3,373,雪茄
ribenyan,,NEO Brilliant Muscat,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,409,雪茄
ribenyan,,NEO Brilliant Tropical Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,407,雪茄
ribenyan,,NEO Brilliant Red Fruits Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,410,雪茄
ribenyan,,NEO Brilliant Wildberry,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,411,雪茄
ribenyan,,NEO Arctic Menthol Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,403,雪茄
ribenyan,,NEO Iced Menthol Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,404,雪茄
ribenyan,,NEO Classic Tobacco Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,405,雪茄
ribenyan,,NEO Brilliant Berry (glo hyper),NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,129,雪茄
ribenyan,,NEO Chilled Menthol Hyper专用,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,406,雪茄
ribenyan,,Neo Chilled Menthol for hyper F,NEO/,雪茄,530.0,JPY,3.6552,24.804,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3,701,雪茄
ribenyan,,SENTIA 西瓜冰 Juicy Red,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,386,雪茄
ribenyan,,SENTIA 柔和原味 Smooth Gold E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,387,雪茄
ribenyan,,SENTIA 超浓原味 Deep Bronze E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,389,雪茄
ribenyan,,SENTIA 紫色爆珠 Purple Capsule,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,993,雪茄
ribenyan,,SENTIA 淡香草原味 Balanced Yellow E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,391,雪茄
ribenyan,,SENTIA 浓原味 Pure Teak E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,393,雪茄
ribenyan,,SENTIA 热带水果 Tropical Yellow E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,390,雪茄
ribenyan,,SENTIA 浓薄荷 Frost Green E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,397,雪茄
ribenyan,,SENTIA 黑蓝莓 Icy Purple E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,381,雪茄
ribenyan,,SENTIA 黑薄荷 Ice Black E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,277,雪茄
ribenyan,,SENTIA 蓝莓 Fresh Purple,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,396,雪茄
ribenyan,,SENTIA 坚果 Clear Silver E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,384,雪茄
ribenyan,,SENTIA 青柠 Citrus Green E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,385,雪茄
ribenyan,,SENTIA Icy Red,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,766,雪茄
ribenyan,,SENTIA 紫罗兰 Smooth Violet,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,388,雪茄
ribenyan,,SENTIA 珊瑚橙 Fresh Coral,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,395,雪茄
ribenyan,,SENTIA 薄荷 Cool Jade E,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,383,雪茄
ribenyan,,SENTIA 温和薄荷 Fresh Emerald,SENTIA/,雪茄,570.0,JPY,3.931,26.676,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3,394,雪茄
ribenyan,,TEREA 百香果爆珠/绿洲爆珠 Oasis Pearl E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,113,雪茄
ribenyan,,TEREA 西瓜爆珠 Sun Pearl E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,114,雪茄
ribenyan,,TEREA 浓原味 Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,279,雪茄
ribenyan,,TEREA Blossom Pearl,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,1010,雪茄
ribenyan,,TEREA 青提爆珠 Shine Pearl,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,429,雪茄
ribenyan,,TEREA 黑冰水蜜桃/黑蜜桃薄荷 Black Fusia Menthol,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,430,雪茄
ribenyan,,TEREA 超浓原味 Rich Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,275,雪茄
ribenyan,,TEREA 黑冰蓝莓 Black Purple Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,127,雪茄
ribenyan,,TEREA 花香爆珠/樱花爆珠 Riviera Pearl,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,276,雪茄
ribenyan,,TEREA 淡原味 Balanced Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,120,雪茄
ribenyan,,TEREA 黑冰阳光/柑橘 Black Sunshine Menthol,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,122,雪茄
ribenyan,,TEREA 浓薄荷 Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,274,雪茄
ribenyan,,TEREA 淡薄荷 Mint E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,273,雪茄
ribenyan,,TEREA 坚果 Smooth Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,116,雪茄
ribenyan,,TEREA 蓝莓爆珠 Velvet Pearl,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,579,雪茄
ribenyan,,TEREA 黑冰野莓/黑莓果 Black Ruby Menthol,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,128,雪茄
ribenyan,,TEREA 黑冰薄荷 Black Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,126,雪茄
ribenyan,,TEREA 星光爆珠 Stellar Pearl,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,812,雪茄
ribenyan,,TEREA 蓝莓 Purple Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,112,雪茄
ribenyan,,TEREA 水蜜桃/花香 Fusion Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,121,雪茄
ribenyan,,TEREA 檀木/雪松 Warm Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,422,雪茄
ribenyan,,TEREA 青柠 Yellow Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,111,雪茄
ribenyan,,TEREA 红宝石/梅子原味 Ruby Regular E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,278,雪茄
ribenyan,,TEREA 黑冰青柠/黑柠檬 Black Yellow Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,124,雪茄
ribenyan,,TEREA 热带水果 Tropical Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,117,雪茄
ribenyan,,TEREA 柠檬 Clear Regular,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,689,雪茄
ribenyan,,TEREA 洋梨 Bright Menthol E,TEREA/,雪茄,620.0,JPY,4.2759,29.016,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3,435,雪茄
ribenyan,,Virto Berry Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,574,雪茄
ribenyan,,Virto Melon Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,576,雪茄
ribenyan,,Virto Bright Cherry Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,932,雪茄
ribenyan,,Virto Iced Berry Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,570,雪茄
ribenyan,,Virto Dark Tobacco,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,572,雪茄
ribenyan,,Virto Menthol Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,577,雪茄
ribenyan,,Virto Iced Menthol Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,571,雪茄
ribenyan,,Virto Balanced Tobacco,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,573,雪茄
ribenyan,,Virto Mint Click,VIRTO/,雪茄,580.0,JPY,4.0,27.144,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=74&goods_type=2&ftype=3,575,雪茄
ribenyan,,glo Hyper Pro 曜石黑,glo/,其他,4270.0,JPY,29.4483,199.836,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=120&goods_type=9&ftype=7,923,其他
ribenyan,,glo Hyper Pro 天青蓝,glo/,其他,4270.0,JPY,29.4483,199.836,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=120&goods_type=9&ftype=7,922,其他
ribenyan,,IQOS ILUMA i Prime 翻盖 午夜黑,IQOS/,其他,13980.0,JPY,96.4138,654.264,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,751,其他
ribenyan,,IQOS ILUMA i ONE 一体机 午夜黑 新款,IQOS/,其他,6980.0,JPY,48.1379,326.664,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,759,其他
ribenyan,,IQOS ILUMA i ONE 一体机 微风蓝 新款,IQOS/,其他,6780.0,JPY,46.7586,317.304,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,757,其他
ribenyan,,IQOS ILUMA i 侧开 午夜黑,IQOS/,其他,10980.0,JPY,75.7241,513.864,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,745,其他
ribenyan,,IQOS ILUMA i Prime 翻盖 微风蓝,IQOS/,其他,13780.0,JPY,95.0345,644.904,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,750,其他
ribenyan,,IQOS ILUMA i 侧开 微风蓝,IQOS/,其他,10780.0,JPY,74.3448,504.504,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,744,其他
ribenyan,,IQOS ILUMA i Prime 翻盖 山杨青,IQOS/,其他,14580.0,JPY,100.5517,682.344,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,752,其他
ribenyan,,IQOS ILUMA i 侧开 银河蓝限量版,IQOS/,其他,12980.0,JPY,89.5172,607.464,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,761,其他
ribenyan,,IQOS ILUMA i Prime 翻盖 石榴红,IQOS/,其他,14980.0,JPY,103.3103,701.064,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,749,其他
ribenyan,,IQOS ILUMA i 侧开 电光紫,IQOS/,其他,11580.0,JPY,79.8621,541.944,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,738,其他
ribenyan,,IQOS ILUMA i PRIME 翻盖 电光紫,IQOS/,其他,14980.0,JPY,103.3103,701.064,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,760,其他
ribenyan,,IQOS ILUMA i 侧开 叶片绿,IQOS/,其他,10980.0,JPY,75.7241,513.864,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,814,其他
ribenyan,,IQOS ILUMA i 侧开 数电紫,IQOS/,其他,10980.0,JPY,75.7241,513.864,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=52&goods_type=9&ftype=7,943,其他
ribenyan,,ploom aura 亮玄黑,ploom/,其他,4280.0,JPY,29.5172,200.304,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=118&goods_type=9&ftype=7,804,其他
ribenyan,,ploom aura 深海蓝,ploom/,其他,4280.0,JPY,29.5172,200.304,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=118&goods_type=9&ftype=7,805,其他
ribenyan,,ploom aura 玫瑰金,ploom/,其他,4280.0,JPY,29.5172,200.304,0,,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=118&goods_type=9&ftype=7,806,其他
ribenyan,,Acrema Blend 20g装,Acrema Blend/,手卷,700.0,JPY,4.8276,32.76,0,20g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=113&goods_type=3&ftype=4,786,手卷丝
ribenyan,,Amber Leaf Organic Blend 25g装,Amber Leaf/琥珀,手卷,730.0,JPY,5.0345,34.164,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=67&goods_type=3&ftype=4,511,手卷丝
ribenyan,,Amber Leaf Blonde 25g装,Amber Leaf/琥珀,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=67&goods_type=3&ftype=4,551,手卷丝
ribenyan,,Amsterdamer Grape Ice 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,532,手卷丝
ribenyan,,Amsterdamer Coffee Ice 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,531,手卷丝
ribenyan,,Amsterdamer Apple Ice 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,534,手卷丝
ribenyan,,Amsterdamer Vanilla Ice 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,542,手卷丝
ribenyan,,Amsterdamer Menthol Ice 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,530,手卷丝
ribenyan,,Amsterdamer Original 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,533,手卷丝
ribenyan,,Amsterdamer XXX Honest 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,536,手卷丝
ribenyan,,Amsterdamer XXX Plain 25g装,Amsterdamer/阿姆斯特丹,手卷,700.0,JPY,4.8276,32.76,0,25g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=69&goods_type=3&ftype=4,535,手卷丝
ribenyan,,老船长/Ark Royal Berry Rose Iced Tea Shag 30g装,Ark Royal/老船长,手卷,840.0,JPY,5.7931,39.312,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=46&goods_type=3&ftype=4,540,手卷丝
ribenyan,,老船长/Ark Royal Berry Mix Ice Shag 30g装,Ark Royal/老船长,手卷,840.0,JPY,5.7931,39.312,0,30g,True,0,,,,,https://ribenyan.com/index.php?m=goods&a=list&brand=46&goods_type=3&ftype=4,541,手卷丝
